sal_code,sal_name,irsad_score,irsad_decile,ier_score,population
22393,Sunderland Bay,954.3786072,4.0,978.9867715,306.0
22394,Sunset Strip (Vic.),899.1668645,2.0,941.0895704,503.0
22395,Sunshine (Vic.),956.8082085,4.0,924.2250946,9445.0
22396,Sunshine North,903.5269371,2.0,926.7868576,12047.0
22397,Sunshine West,906.4637774,2.0,939.1055233,18552.0
22398,Surf Beach (Vic.),1007.228265,7.0,1027.781869,670.0
22399,Surrey Hills,1137.817922,10.0,1079.277846,13655.0
22400,Sutherland (Vic.),974.8270599,5.0,1049.889628,16.0
22401,Sutherlands Creek,1092.134155,10.0,1154.848688,129.0
22402,Sutton (Vic.),987.1244231,6.0,996.0226249,3.0
22403,Sutton Grange,990.3435018,6.0,1045.255048,160.0
22404,Swan Bay (Vic.),1005.188959,7.0,1021.487875,103.0
22405,Swan Hill,939.7721497,3.0,947.8135205,11186.0
22406,Swan Hill West,1043.983372,9.0,1044.575876,11.0
22408,Swan Marsh,1027.890913,8.0,1071.274066,127.0
22409,Swan Reach (Vic.),934.2146303,3.0,984.5705611,861.0
22410,Swanpool,980.0060871,5.0,1031.743291,227.0
22411,Swanwater,974.8270599,5.0,1049.889628,10.0
22412,Swanwater West,1029.99873,8.0,1036.614841,17.0
22413,Swifts Creek,979.3118139,5.0,1001.17816,232.0
22414,Sydenham (Vic.),969.7813799,5.0,993.282658,10578.0
22415,Sylvaterre,1006.711888,7.0,1005.659969,22.0
22417,Tabilk,1019.279449,7.0,1046.939839,160.0
22418,Tabor,1047.546172,9.0,1086.705864,38.0
22419,Taggerty,978.2504422,5.0,1034.247367,405.0
22420,Tahara,1063.238543,9.0,1117.075503,30.0
22421,Tahara Bridge,1063.238543,9.0,1117.075503,20.0
22422,Tahara West,1063.238543,9.0,1117.075503,17.0
22423,Talbot (Vic.),873.3667442,1.0,940.8196497,452.0
22424,Talgarno,1042.902441,9.0,1073.124895,245.0
22425,Tallandoon,975.1353787,5.0,1017.602885,92.0
22426,Tallangatta,909.585322,2.0,960.6872892,1175.0
22427,Tallangatta East,1026.793868,8.0,1076.014084,39.0
22428,Tallangatta South,1009.265874,7.0,1068.471953,142.0
22429,Tallangatta Valley,1026.793868,8.0,1076.014084,194.0
22430,Tallarook,1005.060265,7.0,1034.865053,748.0
22431,Tallygaroopna,997.6363564,6.0,1042.149676,600.0
22432,Tambo Crossing,977.5526251,5.0,987.6577171,25.0
22433,Tambo Upper,987.5173311,6.0,1038.548327,325.0
22434,Tamboon,912.5196297,2.0,939.1117425,3.0
22436,Taminick,995.1151808,6.0,1044.36576,139.0
22437,Tamleugh,963.0486848,4.0,1039.412219,54.0
22438,Tamleugh North,1035.308681,8.0,1083.145071,24.0
22439,Tandarook,1036.541191,8.0,1085.939017,46.0
22440,Tandarra,1029.771543,8.0,1043.928621,55.0
22441,Tangambalanga,996.563934,6.0,1054.500267,908.0
22444,Tanjil South,993.1030495,6.0,1051.132427,540.0
22445,Tanwood,939.2821359,3.0,961.9869713,15.0
22446,Tanybryn,1049.621726,9.0,1055.542535,15.0
22447,Taradale (Vic.),998.4376331,6.0,1041.915398,524.0
22448,Tarcombe,1038.790008,8.0,1061.651627,32.0
22449,Tarilta,997.71459,6.0,1020.27525,26.0
22450,Tarnagulla,918.9780837,2.0,951.4877961,153.0
22451,Tarneit,1009.878646,7.0,1040.5121,56370.0
22452,Tarnook,943.1489547,3.0,1024.701972,103.0
22453,Taroon,1023.749101,8.0,1113.904688,25.0
22454,Tarra Valley,988.5958731,6.0,1026.591531,85.0
22455,Tarranyurk,1016.559451,7.0,1051.16165,36.0
22456,Tarraville,882.3707367,1.0,969.220377,69.0
22457,Tarrawarra,1057.670279,9.0,1116.867894,81.0
22458,Tarrawingee,1027.057791,8.0,1071.528572,416.0
22459,Tarrayoukyan,1088.846283,10.0,1110.440233,25.0
22460,Tarrengower,994.9062549,6.0,1037.396972,56.0
22461,Tarrenlea,998.7156583,6.0,1061.387897,25.0
22462,Tarrington,1047.546172,9.0,1086.705864,328.0
22463,Tarrone,1027.567184,8.0,1067.828831,69.0
22464,Tarwin,1022.003362,8.0,1049.501862,59.0
22465,Tarwin Lower,1004.798488,7.0,1043.02689,462.0
22466,Tatong,952.7386325,4.0,1023.705036,281.0
22467,Tatura,954.6827813,4.0,981.6405711,4955.0
22468,Tatura East,989.9382193,6.0,1073.835696,135.0
22469,Tatyoon,1069.954834,9.0,1061.779695,130.0
22470,Tawonga,995.8551466,6.0,1026.925605,568.0
22471,Tawonga South,1025.052383,8.0,1018.99786,1012.0
22472,Taylor Bay,982.5139972,5.0,1012.253226,76.0
22473,Taylors Hill,1025.457343,8.0,1091.059812,15419.0
22474,Taylors Lakes,1024.370319,8.0,1069.589073,15174.0
22475,Teal Point,993.4870763,6.0,1059.712661,54.0
22476,Tecoma,1041.483822,8.0,1043.181837,2064.0
22477,Teddywaddy,988.2024557,6.0,1046.221202,23.0
22478,Teddywaddy West,988.2024557,6.0,1046.221202,12.0
22479,Teesdale (Vic.),1013.135801,7.0,1104.335038,2308.0
22480,Telangatuk East,1068.018483,9.0,1083.745744,75.0
22481,Telford,940.7234463,3.0,1005.821748,21.0
22482,Telopea Downs,1061.546657,9.0,982.0124902,44.0
22483,Templestowe,1093.814622,10.0,1093.67713,16966.0
22484,Templestowe Lower,1071.121316,9.0,1057.11655,14098.0
22485,Tempy,966.6720611,4.0,980.6732788,62.0
22486,Tenby Point,948.9204765,3.0,1015.602282,206.0
22487,Tennyson (Vic.),1039.580397,8.0,1054.0683,60.0
22488,Terang,910.5368368,2.0,958.8235594,2254.0
22489,Terip Terip,999.7655506,6.0,1042.893526,72.0
22490,Terrappee,1038.270105,8.0,1065.749245,20.0
22491,Terrick Terrick,967.2848551,4.0,1010.982609,8.0
22492,Terrick Terrick East,989.1214083,6.0,1041.908942,8.0
22493,Tesbury,1036.541191,8.0,1085.939017,110.0
22494,Tetoora Road,998.7445149,6.0,1053.532751,93.0
22495,Thalia,1022.670255,8.0,1028.167846,4.0
22496,The Basin (Vic.),1024.393502,8.0,1062.07003,4497.0
22497,The Cove,1019.141618,7.0,1083.722347,18.0
22498,The Gurdies,959.9479405,4.0,994.2040824,243.0
22499,The Heart,1025.723568,8.0,1088.831419,30.0
22500,The Honeysuckles,966.4414266,4.0,1030.927131,131.0
22501,The Patch,1066.589394,9.0,1094.789421,1046.0
22502,The Sisters,1035.652887,8.0,1089.526359,110.0
22503,Thologolong,990.188752,6.0,1043.124724,22.0
22504,Thomastown,900.0641126,2.0,935.7969826,20234.0
22506,Thomson (Greater Geelong - Vic.),910.4901419,2.0,876.4420358,1606.0
22507,Thoona,995.1151808,6.0,1044.36576,133.0
22508,Thornbury,1082.822857,10.0,974.3093954,19005.0
22509,Thornhill Park,1010.473544,7.0,1054.476427,3066.0
22510,Thornton (Vic.),950.1502155,3.0,970.4917537,311.0
22511,Thorpdale,953.3340193,4.0,1021.064434,475.0
22512,Thorpdale South,982.3844609,5.0,1055.339731,27.0
22513,Thowgla Valley,1019.63304,7.0,1077.173001,70.0
22514,Three Bridges,976.3876312,5.0,1053.595316,188.0
22516,Timboon,954.5420411,4.0,1007.705729,1250.0
22517,Timboon West,1072.196609,10.0,1109.64492,57.0
22518,Timmering,1001.609671,6.0,1016.849685,90.0
22519,Timor (Vic.),913.4945153,2.0,979.3470366,68.0
22520,Timor West,913.4945153,2.0,979.3470366,23.0
22521,Tinamba,983.091743,5.0,1045.753376,358.0
22522,Tinamba West,949.4270331,3.0,989.1120983,63.0
22523,Tintaldra,993.9882555,6.0,1036.85082,66.0
22524,Tittybong,1005.724147,7.0,1015.869252,3.0
22525,Tol Tol,906.1625327,2.0,1045.912912,175.0
22526,Tolmie,990.8621078,6.0,1045.764661,547.0
22527,Tom Groggin,1019.63304,7.0,1077.173001,7.0
22528,Tongala,903.4695808,2.0,955.2702461,1973.0
22529,Tonghi Creek,912.5196297,2.0,939.1117425,5.0
22530,Tongio,979.3118139,5.0,1001.17816,50.0
22531,Tonimbuk,1051.840998,9.0,1077.694547,229.0
22532,Tooan,981.3349968,5.0,999.7014404,23.0
22533,Tooborac,983.679476,5.0,1026.485017,319.0
22534,Toolamba,999.0038077,6.0,1074.961511,822.0
22535,Toolamba West,948.4645006,3.0,990.2411649,110.0
22536,Toolangi,1004.146079,7.0,1087.847097,366.0
22537,Toolern Vale,998.3829252,6.0,1068.176337,818.0
22538,Toolleen,994.9294264,6.0,1034.857947,221.0
22540,Toolondo,981.3349968,5.0,999.7014404,74.0
22541,Toolong,1035.403557,8.0,1090.691317,88.0
22543,Toongabbie (Vic.),963.1735784,4.0,1050.443464,1085.0
22544,Toora (Vic.),903.772205,2.0,943.810166,713.0
22545,Toora North,1003.307774,6.0,1015.124123,107.0
22546,Tooradin,982.5642391,5.0,1068.926699,1722.0
22547,Toorak,1149.777499,10.0,1034.594402,12817.0
22548,Toorloo Arm,875.8433306,1.0,898.2006109,509.0
22550,Tootgarook,945.9040721,3.0,990.6305658,3178.0
22551,Torquay (Vic.),1090.903302,10.0,1084.409999,18534.0
22552,Torrita,1059.964655,9.0,1084.933146,51.0
22553,Torrumbarry,967.4157694,4.0,1052.525234,257.0
22554,Torwood,998.7445149,6.0,1053.532751,49.0
22555,Tostaree,1000.552459,6.0,1015.382493,23.0
22557,Tottington,954.6387951,4.0,1012.355778,5.0
22558,Tourello,1020.279655,7.0,1052.652141,46.0
22559,Towan,953.6025316,4.0,962.0012787,13.0
22560,Towaninny,994.3657036,6.0,994.8221283,4.0
22562,Tower Hill,1045.788082,9.0,1111.341255,83.0
22563,Towong,990.67117,6.0,1052.895479,143.0
22564,Towong Upper,1019.63304,7.0,1077.173001,37.0
22565,Trafalgar (Vic.),952.721491,4.0,998.008262,4349.0
22566,Trafalgar East,1007.950065,7.0,1086.799179,401.0
22567,Trafalgar South,1029.906184,8.0,1089.570784,305.0
22568,Tragowel,979.7786935,5.0,1019.189356,83.0
22569,Traralgon,949.959236,3.0,967.1506287,26907.0
22570,Traralgon East,1040.682134,8.0,1099.968755,1780.0
22571,Traralgon South,1027.113847,8.0,1102.491438,553.0
22572,Travancore,1069.560017,9.0,926.1502459,2116.0
22573,Trawalla,992.5751419,6.0,1073.62056,140.0
22574,Trawool,1068.111241,9.0,1076.758421,90.0
22575,Traynors Lagoon,1029.99873,8.0,1036.614841,22.0
22576,Tremont,1102.121243,10.0,1090.630648,69.0
22577,Trentham,1040.762382,8.0,1044.359551,1382.0
22578,Trentham East,1104.280716,10.0,1120.900196,181.0
22579,Tresco,963.8094731,4.0,1026.03093,162.0
22580,Tresco West,963.8094731,4.0,1026.03093,153.0
22581,Trida,986.7331454,6.0,1047.466493,87.0
22582,Truganina,1020.053401,7.0,1040.507324,36305.0
22583,Tubbut,915.7333538,2.0,919.1871441,13.0
22584,Tuerong,1087.547956,10.0,1120.838253,357.0
22585,Tulkara,981.9176815,5.0,1076.006953,9.0
22586,Tullamarine,951.6147998,4.0,958.6225452,6733.0
22587,Tungamah,849.7415179,1.0,944.6528231,449.0
22588,Turoar,1050.481988,9.0,1050.708456,8.0
22589,Turriff,961.6139989,4.0,962.1711936,30.0
22590,Turriff East,1044.778694,9.0,1025.964769,7.0
22591,Turtons Creek,983.7735513,5.0,997.9428308,33.0
22592,Tutye,1059.964655,9.0,1084.933146,21.0
22593,Tyaak,947.4822775,3.0,1035.131394,85.0
22594,Tyabb,1001.286628,6.0,1064.579289,3449.0
22595,Tyenna (Vic.),1044.778694,9.0,1025.964769,4.0
22596,Tyers,1003.33528,6.0,1080.494615,893.0
22597,Tylden,1026.314688,8.0,1076.416608,645.0
22598,Tynong,989.0181733,6.0,1053.897577,523.0
22599,Tynong North,1041.24585,8.0,1064.771604,440.0
22600,Tyntynder,938.5523061,3.0,1021.574509,157.0
22601,Tyntynder South,980.4131679,5.0,1075.023258,250.0
22602,Tyrendarra,1028.219196,8.0,1072.514949,198.0
22603,Tyrendarra East,1005.207303,7.0,1014.66026,19.0
22604,Tyrrell,1044.778694,9.0,1025.964769,16.0
22605,Tyrrell Downs,1044.778694,9.0,1025.964769,9.0
22606,Ullina,1001.11351,6.0,1006.333939,25.0
22607,Ullswater,1044.621878,9.0,1060.301225,47.0
22608,Ultima,980.5319306,5.0,994.8486908,173.0
22610,Ulupna,960.4593167,4.0,1020.734544,17.0
22611,Undera,919.5498147,2.0,1000.187307,450.0
22612,Underbool,957.7074561,4.0,1010.169331,215.0
22613,Upotipotpon,1018.387366,7.0,1036.46599,56.0
22614,Upper Ferntree Gully,1026.95979,8.0,1048.649136,3417.0
22615,Upper Gundowring,1020.754975,7.0,1077.764443,120.0
22616,Upper Lurg,1027.403241,8.0,1079.871713,107.0
22617,Upper Plenty,1019.47828,7.0,1080.832708,415.0
22618,Upper Ryans Creek,1027.403241,8.0,1079.871713,40.0
22619,Upton Hill,1067.264618,9.0,1064.729144,29.0
22620,Upwey,1051.835982,9.0,1077.167868,6818.0
22621,Valencia Creek,953.777821,4.0,1008.426143,187.0
22622,Vasey,1081.041105,10.0,1093.107806,45.0
22623,Vaughan,1005.199045,7.0,1020.102588,55.0
22624,Vectis,1005.879047,7.0,1073.516999,184.0
22625,Ventnor (Vic.),1019.987842,7.0,1048.902061,982.0
22626,Venus Bay (Vic.),949.0828381,3.0,960.4759413,904.0
22627,Vermont,1071.317148,9.0,1054.266475,10993.0
22628,Vermont South,1072.982368,10.0,1072.836057,11954.0
22629,Vervale,1001.051589,6.0,1096.69892,44.0
22630,Vesper,934.3385822,3.0,973.6979397,50.0
22631,Victoria Point (Vic.),1027.699226,8.0,1034.854462,16.0
22632,Victoria Valley (Vic.),1027.699226,8.0,1034.854462,65.0
22633,Viewbank,1076.542263,10.0,1065.160464,7030.0
22634,Vinifera,967.4682272,4.0,1028.785126,163.0
22635,Violet Town,926.6862531,2.0,947.3294955,936.0
22636,Vite Vite,1015.845447,7.0,1050.570965,37.0
22637,Vite Vite North,1015.845447,7.0,1050.570965,32.0
22638,W Tree,935.0248148,3.0,945.2070784,47.0
22639,Waaia,934.4069977,3.0,1016.683804,420.0
22640,Waanyarra,918.9780837,2.0,951.4877961,57.0
22643,Waggarandall,946.5536099,3.0,1014.109148,52.0
22644,Wahgunyah,945.9806759,3.0,1000.512679,1061.0
22645,Wahring,1019.279449,7.0,1046.939839,88.0
22646,Wail,1039.65074,8.0,1072.078466,44.0
22647,Wairewa,1000.552459,6.0,1015.382493,67.0
22648,Waitchie,980.5319306,5.0,994.8486908,43.0
22649,Wal Wal,984.3001193,5.0,1022.061922,37.0
22650,Waldara,1088.736257,10.0,1149.954995,677.0
22651,Walhalla,940.7706423,3.0,950.0498547,35.0
22653,Walkerville (Vic.),1050.604876,9.0,1058.640772,130.0
22654,Walkerville North,1050.604876,9.0,1058.640772,5.0
22655,Walkerville South,1050.604876,9.0,1058.640772,13.0
22656,Wallace,999.2022663,6.0,1067.06593,227.0
22657,Wallacedale,952.2816475,4.0,1022.781518,94.0
22659,Wallaloo,1029.99873,8.0,1036.614841,11.0
22660,Wallaloo East,954.6387951,4.0,1012.355778,12.0
22661,Wallan,972.1848032,5.0,1049.511561,15004.0
22662,Wallinduc,1044.170274,9.0,1046.739875,42.0
22663,Wallington,1068.167462,9.0,1132.333407,1515.0
22664,Wallup,1027.892973,8.0,1062.612517,28.0
22665,Walmer (Vic.),973.9773464,5.0,1006.837771,262.0
22666,Walpa,975.6078458,5.0,1020.496656,157.0
22667,Walpeup,976.4560569,5.0,1016.462543,171.0
22668,Walwa,989.843679,6.0,1006.044186,191.0
22669,Wandana Heights,1098.265968,10.0,1114.816344,2195.0
22670,Wandella (Vic.),985.3858436,5.0,1071.750826,67.0
22671,Wandiligong,1026.428405,8.0,1051.932366,522.0
22672,Wandin East,1038.041158,8.0,1095.957594,408.0
22673,Wandin North,1007.224921,7.0,1067.099245,3132.0
22674,Wando Bridge,1033.603464,8.0,1070.202629,41.0
22675,Wando Vale,1033.603464,8.0,1070.202629,96.0
22676,Wandong,1002.310932,6.0,1078.647717,1477.0
22678,Wangandary,1036.128539,8.0,1090.386461,217.0
22679,Wangarabell,1003.707812,7.0,1024.397502,8.0
22680,Wangaratta (Vic.),929.5758524,3.0,950.5789338,19214.0
22681,Wangaratta South,1005.104625,7.0,1094.299612,550.0
22682,Wangie,994.3657036,6.0,994.8221283,11.0
22683,Wangoom,983.1246046,5.0,1046.656256,237.0
22684,Wannon,1021.633292,7.0,1066.019871,124.0
22685,Wantirna,1044.613236,9.0,1054.757596,14237.0
22686,Wantirna South,1057.415241,9.0,1054.107062,20754.0
22687,Waranga Shores,919.1817823,2.0,1008.879167,314.0
22688,Waratah Bay,1050.604876,9.0,1058.640772,48.0
22689,Warburton (Vic.),946.3397182,3.0,958.4654756,2020.0
22690,Wareek,913.4945153,2.0,979.3470366,72.0
22691,Wargan,923.2285157,2.0,975.1020744,53.0
22692,Warmur,1022.670255,8.0,1028.167846,31.0
22693,Warncoort,1064.667266,9.0,1058.86519,146.0
22694,Warne,994.3657036,6.0,994.8221283,13.0
22695,Warneet,957.6888298,4.0,1035.784144,565.0
22696,Warrabkook,1039.531234,8.0,1072.220967,42.0
22697,Warracknabeal,897.7241034,2.0,935.4107716,2359.0
22698,Warragul,980.3543938,5.0,1012.17723,19856.0
22699,Warragul South,1062.387432,9.0,1076.816593,280.0
22700,Warragul West,1038.428296,8.0,1087.13218,33.0
22701,Warrak,956.6714401,4.0,995.1613163,68.0
22702,Warrandyte,1110.132706,10.0,1130.540839,5541.0
22703,Warrandyte South,1129.444819,10.0,1164.47902,671.0
22704,Warranwood,1097.006611,10.0,1118.887355,4820.0
22705,Warrayure,1042.467435,9.0,1055.026392,50.0
22706,Warrenbayne,1021.713327,7.0,1081.669074,144.0
22707,Warrenheip,983.7685492,5.0,1032.911916,721.0
22708,Warrenmang,952.084173,4.0,984.6495302,16.0
22709,Warrion,939.5951194,3.0,987.0885806,204.0
22710,Warrnambool,958.328076,4.0,973.4100172,31308.0
22711,Warrock,1033.603464,8.0,1070.202629,46.0
22712,Warrong,1027.567184,8.0,1067.828831,77.0
22713,Wartook,1032.054432,8.0,1051.520487,88.0
22714,Watchem,1022.670255,8.0,1028.167846,124.0
22715,Watchem West,1021.214851,7.0,1050.208671,29.0
22716,Watchupga,987.1244231,6.0,996.0226249,43.0
22717,Waterford Park,888.3396365,1.0,999.1073588,217.0
22718,Waterholes,923.2207479,2.0,957.9628386,12.0
22719,Waterloo (Vic.),940.2268284,3.0,1000.508566,122.0
22720,Waterways,1123.093698,10.0,1156.976191,2422.0
22721,Watsonia,1026.58802,8.0,993.3929943,5352.0
22722,Watsonia North,1046.31708,9.0,1055.64076,3799.0
22723,Watsons Creek (Vic.),1091.37395,10.0,1092.268737,58.0
22724,Wattle Bank,1019.724358,7.0,1095.884131,250.0
22726,Wattle Flat (Vic.),1028.900356,8.0,1090.40701,104.0
22727,Wattle Glen,1051.886025,9.0,1103.480486,1911.0
22728,Wattle Hill (Vic.),1027.819577,8.0,1068.509221,11.0
22729,Waubra,935.5573304,3.0,997.5855307,308.0
22730,Waurn Ponds,1044.343622,9.0,1064.70382,4956.0
22731,Waygara,1000.552459,6.0,1015.382493,20.0
22732,Weatherboard,1037.610668,8.0,1039.01403,52.0
22733,Wedderburn (Vic.),839.3204099,1.0,905.3515124,951.0
22734,Wedderburn Junction,937.1444944,3.0,1001.71591,20.0
22735,Wee Wee Rup,990.2189993,6.0,1028.31325,31.0
22736,Weeaproinah,954.2032666,4.0,979.5798913,15.0
22737,Weering,983.3707428,5.0,1027.866011,62.0
22738,Weerite,1020.514068,7.0,1064.901865,121.0
22739,Wehla,975.1877925,5.0,996.0877545,41.0
22740,Weir Views,936.7172998,3.0,999.8141621,4348.0
22741,Wellsford,1000.465595,6.0,1047.069482,144.0
22742,Welshmans Reef,963.7420784,4.0,1012.179237,210.0
22743,Welshpool (Vic.),916.4223235,2.0,987.4510278,361.0
22744,Wemen,942.7537962,3.0,934.9428274,128.0
22745,Wendouree,842.7121528,1.0,857.399451,10376.0
22746,Wensleydale,1063.832274,9.0,1081.473447,95.0
22748,Werneth,1023.250308,8.0,1032.268489,66.0
22749,Werona,1008.29176,7.0,1020.271613,43.0
22750,Werribee,950.9874005,3.0,975.5911158,50027.0
22751,Werribee South,994.5528379,6.0,1001.582333,2392.0
22752,Werrimull,923.2285157,2.0,975.1020744,97.0
22753,Wesburn,952.7098821,4.0,1046.718433,1052.0
22754,West Bendigo,901.4571506,2.0,941.4577685,378.0
22755,West Creek,1000.067641,6.0,1061.509868,113.0
22756,West Footscray,1045.916291,9.0,962.7275391,11729.0
22757,West Melbourne,1100.050219,10.0,881.9390648,8025.0
22758,West Wodonga,924.8008511,2.0,966.1402959,14794.0
22759,Westbury (Vic.),994.6478949,6.0,1047.049479,163.0
22760,Westby,950.992623,3.0,1017.101552,27.0
22761,Westmeadows,944.2393063,3.0,971.4987926,6502.0
22762,Westmere,1027.183642,8.0,1037.811314,62.0
22763,Whanregarwen,1021.129949,7.0,1073.140652,130.0
22764,Wharparilla,1015.422411,7.0,1089.55759,483.0
22765,Wheatsheaf,998.9715051,6.0,1028.748174,252.0
22766,Wheelers Hill,1080.047884,10.0,1076.289389,20652.0
22767,Whipstick,944.1124207,3.0,1024.233265,18.0
22768,Whirily,1022.670255,8.0,1028.167846,25.0
22769,White Hills (Vic.),945.875438,3.0,966.2818457,3620.0
22770,Whiteheads Creek,1003.692151,7.0,1057.858273,347.0
22771,Whitelaw,989.5471488,6.0,1070.829033,30.0
22772,Whitfield (Vic.),1005.353617,7.0,992.3480012,220.0
22773,Whitlands,1005.353617,7.0,992.3480012,37.0
22774,Whittington,813.6325789,1.0,851.1495473,3990.0
22775,Whittlesea,972.0078718,5.0,1030.681402,6117.0
22776,Whoorel,1064.667266,9.0,1058.86519,25.0
22777,Whorouly,975.6000782,5.0,1002.63757,383.0
22778,Whorouly East,1022.853656,8.0,1051.132743,92.0
22779,Whorouly South,1022.853656,8.0,1051.132743,64.0
22780,Whroo,936.7826137,3.0,981.038526,45.0
22781,Wickliffe,1061.017785,9.0,1029.696733,123.0
22782,Wilby,940.7234463,3.0,1005.821748,192.0
22783,Wild Dog Valley (Vic.),986.7331454,6.0,1047.466493,78.0
22784,Wildwood,1041.213453,8.0,1083.918817,244.0
22785,Wilkur,1022.670255,8.0,1028.167846,28.0
22786,Willangie,987.1244231,6.0,996.0226249,35.0
22787,Willatook,1027.567184,8.0,1067.828831,53.0
22788,Willaura,924.5754872,2.0,989.620773,439.0
22789,Willaura North,1066.801575,9.0,1093.426142,33.0
22790,Willenabrina,959.1168671,4.0,1028.064864,17.0
22791,Williams Landing,1080.434404,10.0,1065.80101,9448.0
22792,Williamstown (Vic.),1107.348645,10.0,1047.331564,14407.0
22793,Williamstown North,1043.742351,9.0,976.0670062,1622.0
22794,Willow Grove,1007.945177,7.0,1064.526383,654.0
22795,Willowmavin,1046.479974,9.0,1105.041303,241.0
22796,Willowvale (Vic.),1044.170274,9.0,1046.739875,10.0
22797,Willung,962.6840422,4.0,1023.276219,77.0
22798,Willung South,967.7453948,4.0,1036.148112,146.0
22799,Wilsons Hill,996.0670264,6.0,1078.254094,88.0
22801,Wimbledon Heights,931.9418336,3.0,1011.221508,421.0
22802,Winchelsea,965.7277191,4.0,1020.02017,2456.0
22803,Winchelsea South,1043.945288,9.0,1078.917536,171.0
22804,Windermere (Vic.),1037.610668,8.0,1039.01403,96.0
22805,Windsor (Vic.),1111.014139,10.0,925.9151926,7273.0
22806,Wingan River,1003.707812,7.0,1024.397502,4.0
22807,Wingeel,1010.976734,7.0,1063.547677,26.0
22808,Winjallok,954.6387951,4.0,1012.355778,18.0
22810,Winnambool,1050.481988,9.0,1050.708456,8.0
22811,Winnap,970.8373893,5.0,1010.56976,14.0
22812,Winnindoo,1001.365201,6.0,1045.318398,127.0
22813,Winslow,993.2453019,6.0,1070.325731,436.0
22814,Winter Valley,998.1617958,6.0,1052.372001,3440.0
22815,Winton (Vic.),1012.722671,7.0,1092.846977,103.0
22816,Winton North,995.1151808,6.0,1044.36576,8.0
22817,Wirrate,941.2736129,3.0,979.2878392,3.0
22818,Wiseleigh,966.1337048,4.0,1031.787955,177.0
22819,Wodonga,928.782329,3.0,949.4873062,20259.0
22820,Wollert,1002.137436,6.0,1050.63741,24407.0
22821,Wombat Creek (Vic.),1000.552459,6.0,1015.382493,26.0
22822,Wombelano,1050.14103,9.0,1091.790313,49.0
22823,Won Wron,943.9267432,3.0,1058.323336,196.0
22824,Wonga,983.7735513,5.0,997.9428308,44.0
22825,Wonga Park,1103.109149,10.0,1151.606686,3843.0
22826,Wongarra,1049.621726,9.0,1055.542535,47.0
22829,Wonthaggi,881.2071327,1.0,914.7149337,5215.0
22830,Wonwondah,1032.054432,8.0,1051.520487,114.0
22831,Wonyip,965.5508786,4.0,1020.688801,39.0
22832,Wood Wood,920.0374249,2.0,1003.89923,91.0
22833,Woodend (Vic.),1060.640401,9.0,1063.559411,6732.0
22834,Woodend North,1064.16419,9.0,1104.7698,315.0
22835,Woodfield,985.8184118,5.0,1031.774719,62.0
22836,Woodford (Vic.),1057.625046,9.0,1144.999798,436.0
22837,Woodglen,915.3246492,2.0,998.7461399,52.0
22838,Woodhouse,1067.094924,9.0,1078.550254,34.0
22839,Woodleigh (Vic.),961.2230672,4.0,992.1309023,126.0
22840,Woods Point (Vic.),936.5456459,3.0,943.3820338,33.0
22841,Woodside (Vic.),921.528042,2.0,984.9275864,374.0
22842,Woodside Beach,921.528042,2.0,984.9275864,114.0
22843,Woodstock (Vic.),991.9771215,6.0,1041.015879,150.0
22844,Woodstock On Loddon,959.4996211,4.0,1012.452637,36.0
22845,Woodstock West,959.4996211,4.0,1012.452637,45.0
22846,Woodvale (Vic.),941.5740742,3.0,1023.267173,556.0
22847,Wool Wool,956.0161952,4.0,1022.410993,55.0
22848,Woolamai,1038.181953,8.0,1060.058175,245.0
22850,Woolshed Flat (Vic.),743.5537376,1.0,879.5995417,13.0
22851,Woolsthorpe,979.6523464,5.0,1021.152123,364.0
22852,Woomelang,867.6417678,1.0,887.0343542,191.0
22853,Wooragee,1048.586483,9.0,1076.370672,342.0
22854,Woorarra East,1003.307774,6.0,1015.124123,43.0
22855,Woorarra West,983.7735513,5.0,997.9428308,48.0
22856,Wooreen,1043.698188,9.0,1093.813712,91.0
22857,Woori Yallock,950.7659884,3.0,1025.421741,2964.0
22858,Woorinen,989.7788924,6.0,1058.264099,262.0
22859,Woorinen North,967.4682272,4.0,1028.785126,94.0
22860,Woorinen South,902.7245109,2.0,993.7028338,404.0
22861,Woorndoo,1023.987899,8.0,1036.471065,160.0
22862,Wooroonook,1027.360974,8.0,1071.723317,26.0
22863,Woosang,743.5537376,1.0,879.5995417,12.0
22864,Wootong Vale,1050.219439,9.0,1117.319926,32.0
22869,Wuk Wuk,960.8791802,4.0,1035.488126,86.0
22870,Wulgulmerang,915.7333538,2.0,919.1871441,18.0
22871,Wulgulmerang East,915.7333538,2.0,919.1871441,12.0
22873,Wunghnu,900.5160562,2.0,986.3562458,326.0
22874,Wurdiboluc,1044.070158,9.0,1096.548759,147.0
22875,Wurruk,950.8204243,3.0,1009.70355,1177.0
22876,Wy Yung,990.4574391,6.0,1040.615202,1940.0
22877,Wycheproof,926.2689842,2.0,943.0999829,610.0
22878,Wycheproof South,988.2024557,6.0,1046.221202,6.0
22879,Wychitella,743.5537376,1.0,879.5995417,29.0
22880,Wychitella North,1038.270105,8.0,1065.749245,18.0
22881,Wye River,1049.621726,9.0,1055.542535,67.0
22882,Wyelangta,954.2032666,4.0,979.5798913,40.0
22883,Wyndham Vale,956.3851696,4.0,997.8833175,20518.0
